非洲	Africa
模板:User de-2	Template:User de-2
分類:Yî-chhiu	Category:Universe
模板:User fr-2	Template:User fr-2
模板:User ja-1	Template:User ja-1
模板:User fr	Template:User fr
模板:Location map/Info	Template:Location map/Info
分類:Khûn-chhùng	Category:Insects
分類:Â-chû	Category:Asia
分類:Chṳ-li	Category:Chile
分類:Sok-lî-â-sén	Category:Province of Soria
分類:Nàm-mî-chû	Category:South America
分類:Khà-sṳ̂-tì-li-â lâu Lòi-ngong	Category:Castile and León
模板:Esoteric	Template:Intricate template
分類:Mâ-lòi-sî-â	Category:Malaysia
分類:Sṳ̍t-phín	Category:Foods
模板:Mod	Template:Mod
模板:SIL	Template:Infobox language/codelist
模板:User es-2	Template:User es-2
模板:Fôn-ngiàng	Template:Welcome
分類:Thiàu-mi-liau	Category:Condiments
分類:Chû-chṳt	Category:Organizations
分類:Ngî-ngièn-ho̍k	Category:Linguistics
模板:ITA	Template:ITA
模板:非洲行政區劃	Template:Countries of Africa
模板:SVK	Template:SVK
模板:Infobox Country	Template:Infobox country
模板:Documentation/docname	Template:Documentation/docname
模板:TUR	Template:TUR
分類:User en-4	Category:User en-4
分類:User en	Category:User en
分類:User zh	Category:User zh
分類:User zh-N	Category:User zh-N
分類:User en-2	Category:User en-2
模板:User zh	Template:User zh
模板:Documentation/start box	Template:Documentation/start box
模板:Cite web	Template:Cite web
Haak-gaa-saan-goh	Hakka hill song
模板:Ombox	Template:Ombox
分類:Hòng-khûng	Category:Aviation
模板:Country data	Template:Country data
分類:Yím-sṳ̍t	Category:Food and drink
模板:Fong-wui	Template:Compass direction
模板:BS3	Template:BS3
分類:Tsúng-thúng	Category:Presidents
模板:IPA	Template:IPA
分類:Chṳn-chṳ Ngìn-lui	Category:Politicians
分類:Mî-chû	Category:Americas
模板:其他	Template:Other uses
分類:Language user templates	Category:Language user templates
模板:User language-N	Template:User blank
模板:Imbox	Template:Imbox
Wikipedia:GNU自由文檔協議證書	Wikipedia:Text of the GNU Free Documentation License
模板:Topicon	Template:Top icon
模板:Fmbox	Template:Fmbox
模板:大洋洲行政區劃	Template:Countries and territories of Oceania
分類:Vùn-ho̍k-kâ	Category:Writers
分類:Kiûn-sṳ	Category:Military
模板:Country data Malaysia	Template:Country data Malaysia
模板:Lang-he	Template:Lang-he
模板:Both	Template:Both
分類:Sṳ-kie Pok-lám-fi	Category:World's Fairs
分類:Chûng-fà Ngìn-mìn Khiung-fò-koet Chú-sit	Category:Presidents of the People's Republic of China
模板:Documentation subpage	Template:Documentation subpage
分類:Fu̍k-tsông	Category:Buddhist monks
模板:FIN	Template:FIN
模板:Purge	Template:Purge
模板:Lang-de	Template:Lang-de
模板:DNK	Template:DNK
模板:Provinces of China	Template:Province-level divisions of China
模板:Userpage	Template:User page
模板:DEU	Template:DEU
模板:SWE	Template:SWE
模板:User language-4	Template:User blank-4
分類:Ye̍t-nàm kî-chhòng	Category:Airports in Vietnam
Kiet-tshòng	Colon (anatomy)
分類:Kûng-sṳ̂	Category:Companies
模板:User fr-3	Template:User fr-3
模板:Allcaps	Template:Allcaps
模板:JPN	Template:JPN
分類:Thien-nó	Category:Computers
模板:MKD	Template:MKD
模板:LTU	Template:LTU
100000000	100000000 (number)
分類:Sṳ-chhòng	Category:Retail markets
Mô-li-ngìn	Māori people
分類:Tho-lu	Category:Streets and roads
模板:Disambig	Template:Disambiguation
模板:Tick	Template:Tick
分類:Khien-không Khô-ho̍k	Category:Health sciences
模板:Smallcaps all	Template:Smallcaps all
分類:Hàng-thung Thien-fa	Category:Mobile phones
模板:User nan	Template:User nan
模板:User nan-1	Template:User nan-1
模板:GRC	Template:GRC
模板:Lang-grc	Template:Lang-grc
模板:CZE	Template:CZE
模板:Lifetime	Template:Lifetime
模板:Lang-en	Template:Lang-en
分類:Chhòn-ngiam-phiang	Category:Infectious diseases
分類:Sîn-kau	Category:Protestantism
模板:GBR	Template:GBR
分類:Sâng-vu̍t	Category:Organisms
模板:SVN	Template:SVN
模板:FRA	Template:FRA
模板:Hiông-kóng Hàng-tsṳn Khî-va̍k	Template:Districts of Hong Kong
模板:User pt-2	Template:User pt-2
分類:Kâ-li-sî-â	Category:Galicia (Spain)
模板:歐洲行政區劃	Template:Sovereign states of Europe
分類:User yue	Category:User yue
分類:User fr	Category:User fr
分類:User ja	Category:User ja
分類:User pt	Category:User pt
分類:User nl-3	Category:User nl-3
分類:User fr-2	Category:User fr-2
分類:User ja-2	Category:User ja-2
分類:User ko-N	Category:User ko-N
分類:User fr-N	Category:User fr-N
分類:Vùn-sṳ	Category:Writing systems
分類:Tho-kau	Category:Taoism
分類:User ca	Category:User ca
分類:User ca-1	Category:User ca-1
分類:User de	Category:User de
分類:User de-2	Category:User de-2
分類:User de-N	Category:User de-N
分類:User en-3	Category:User en-3
分類:User en-N	Category:User en-N
分類:User es	Category:User es
分類:User es-2	Category:User es-2
分類:User es-N	Category:User es-N
分類:Hiông-kóng Thi-lî	Category:Geography of Hong Kong
模板:Lang-lv	Template:Lang-lv
分類:Yî-set-lie̍t kiûn-vòng	Category:Kings of ancient Israel
分類:Yù-thai kiûn-vòng	Category:Kings of ancient Judah
Fî-ngô-sân (Hiông-kóng)	Kowloon Peak
分類:Kí-hò-ho̍k	Category:Geometry
模板:Ye̍t-nàm	Template:Subdivisions of Vietnam
分類:User ja-1	Category:User ja-1
分類:User ko	Category:User ko
Hà-mà	Toad
模板:Lang-vi	Template:Lang-vi
分類:Thiên-hi	Category:Weather
分類:Lièn-ha̍p-koet Pi-sû-chóng	Category:United Nations Secretaries-General
分類:Hói-yòng	Category:Seas
分類:Ido-ngî	Category:Ido (language)
模板:LUX	Template:LUX
分類:Thai-yòng-ne	Category:Solar System
分類:Chhîn-su̍k Ne-thúng	Category:Kinship and descent
分類:Kóng-tûng-sén	Category:Guangdong
分類:Fuk-kian	Category:Fujian
分類:Kîn-chi	Category:Economies
分類:Koet-chi Chû-chṳt	Category:International organizations
分類:Fat-mìn-kâ	Category:Inventors
分類:Yím-liau	Category:Beverages
Sṳ̂-é-sân káu-yâ kûng-yèn (Hiông-kóng)	Lion Rock Country Park
分類:User nan-1	Category:User nan-1
分類:User nan-2	Category:User nan-2
分類:User nan-3	Category:User nan-3
分類:User nan-N	Category:User nan-N
分類:Sa-fi Khô-ho̍k	Category:Social sciences
分類:Mî-koet Koet-kâ Kûng-yèn	Category:National parks of the United States
分類:Kô-tén Kau-yuk	Category:Higher education
模板:!w	Template:!wrap
分類:Thi-hìn	Category:Landforms
分類:Pâ-lùn-sî-â Chhṳ-chhṳ-khî	Category:Valencian Community
模板:User ja-2	Template:User ja-2
分類:Thiên-chú-kau	Category:Catholicism
分類:User yue-N	Category:User yue-N
分類:Yîm-ngo̍k-kâ	Category:Musicians
模板:!((	Template:!((
模板:))!	Template:))!
模板:Lang	Template:Lang
分類:Fa-kâ	Category:Painters
分類:Yin-thu chûng-kau	Category:Religion in India
分類:Ho̍k-su̍t	Category:Academia
分類:Sa-fi chṳ-thu	Category:Social institutions
羅香林	Lo Hsiang-lin
模板:.w	Template:•wrap
分類:Ngìn-lui	Category:Humans
模板:CYP	Template:CYP
分類:Yin-thu Thi-lî	Category:Geography of India
分類:Sông-ngia̍p	Category:Commerce
分類:Kiú-liùng	Category:Kowloon
分類:Fap-koet fòng-ti	Category:French emperors
模板:EST	Template:EST
模板:Nocaps	Template:Nocaps
模板:AUT	Template:AUT
分類:Meu-khô	Category:Felids
分類:Kâ-le̍t-pí-hói	Category:Caribbean Sea
分類:Thòi-vân Thi-lî	Category:Geography of Taiwan
模板:User zh-3	Template:User zh-3
模板:User zh-4	Template:User zh-4
Kuet-tho	National Highway
分類:Nì-pok Thi-lî	Category:Geography of Nepal
分類:Thai-khûng-ngìn	Category:Astronauts
分類:Chûng-fà Mìn-tshu̍k Tshṳ-tshṳ-chû	Category:Autonomous prefectures of the People's Republic of China
分類:Khî-ngia̍p-kâ	Category:Businesspeople
分類:Fî-li̍t-pîn	Category:Philippines
分類:User nl	Category:User nl
分類:User zh-1	Category:User zh-1
分類:User zh-4	Category:User zh-4
分類:User zh-3	Category:User zh-3
分類:User zh-2	Category:User zh-2
分類:Yin-thu kiûn-chú	Category:Indian monarchs
分類:Â-chû Thien-sṳ Yû-han Kûng-sṳ	Category:Asia Television Limited
分類:Ho̍k-vi	Category:Academic degrees
分類:Pô-sṳ̂ koet-vòng	Category:Monarchs of Persia
分類:Kîm-yùng	Category:Finance
分類:Chûng-fà mìn-koet tsúng-thúng	Category:Presidents of the Republic of China
分類:Thien-sṳ	Category:Television
分類:Chhòn-kau-sṳ	Category:Missionaries
分類:Hói-hia̍p	Category:Straits
粵語	Yue Chinese
分類:Yin-Êu Ngî-ne	Category:Indo-European languages
分類:Kî-chhòng	Category:Airports
分類:Fa-ho̍k ngièn-su	Category:Chemical elements
分類:Khô-ho̍k-kâ	Category:Scientists
分類:Pâ-kî-sṳ̂-thán Thi-lî	Category:Geography of Pakistan
分類:Nì-pok	Category:Nepal
分類:Thòi-vân	Category:Taiwan
分類:Chûng-koet chhèu-thoi	Category:Imperial Chinese dynasties
分類:Nàm-Â koet-kâ	Category:South Asian countries
分類:Pet-mî-chû koet-kâ	Category:Countries in North America
分類:Sṳ-tshòi	Category:Vegetables
分類:Súi-kó	Category:Fruit
分類:Khiu-yok Sṳn-kîn	Category:Old Testament
分類:Pok-vu̍t-kón	Category:Museums
分類:Hì-hèu	Category:Climate
分類:Â-chû Thi-lî	Category:Geography of Asia
分類:Ngìn-lui-ho̍k	Category:Anthropology
分類:Thai-khûng Chhàm	Category:Space stations
分類:Fap-koet Thai-ho̍k	Category:Universities in France
模板:ESP	Template:ESP
分類:Thung-vu̍t	Category:Animals
分類:Chit-chhûi Thung-vu̍t	Category:Vertebrates
分類:Ngî-yîm-ho̍k	Category:Phonetics
分類:Hòng-khûng Kûng-sṳ̂	Category:Airlines
分類:Ngìn-khièn	Category:Human rights
Chuk-kô-vân	Penny's Bay
分類:Ngo̍k-hi	Category:Musical instruments
分類:Ngî-ne	Category:Language families
分類:Hon-sṳ	Category:Chinese characters
分類:Pó-sa̍k	Category:Gemstones
分類:Koet-kâ Kûng-yèn	Category:National parks
分類:Hi-siong-ho̍k	Category:Meteorology
分類:Chûng-mî-chû	Category:Central America
分類:Fî-kîm-su̍k	Category:Nonmetals
分類:Hiông-kóng	Category:Hong Kong
分類:Kóng-sî-sén	Category:Guangxi
分類:Thòi-vân tû-fi khî	Category:Metropolitan areas of Taiwan
分類:Yên-liau	Category:Fuels
分類:Sông-hói	Category:Shanghai
分類:Sin-sit kî-su̍t	Category:Information technology
分類:Ngiuk-lui	Category:Meat
分類:Yo̍k-ho̍k	Category:Pharmacy
分類:Sú-tû	Category:Capitals
分類:Nàm-Â	Category:South Asia
分類:Kham-thap-pu-lî-â	Category:Cantabria
分類:Â-sṳ̂-thù-lî-â-sṳ̂-sén	Category:Asturias
分類:Kîm-su̍k	Category:Metals
分類:Thòi-pet-sṳ	Category:Taipei
分類:Lò-màn Ngî-chhu̍k	Category:Romance languages
分類:Kâu-thûng	Category:Transport
分類:Ngiên-kiu	Category:Research
分類:Thông-lui	Category:Carbohydrates
分類:Fòng-ti	Category:Emperors
分類:Nàm-tó ngî-hì	Category:Austronesian languages
分類:Pet-mî-chû	Category:North America
分類:Kô-sú	Category:Singers
分類:Si-chhòng	Category:Tibet
分類:Sú-ho̍k-kâ	Category:Mathematicians
分類:Vu̍t-lî ho̍k-kâ	Category:Physicists
分類:Kîn-chi ho̍k-kâ	Category:Economists
分類:Mìn-tsú	Category:Democracy
分類:Kî-tuk-kau Li̍t-sṳ́	Category:History of Christianity
分類:Àu-mûn	Category:Macau
分類:Hàng-sên-ne	Category:Planetary systems
分類:Hiông-kóng pan-tó	Category:Islands of Hong Kong
分類:Thòi-vân ngî-ngièn	Category:Languages of Taiwan
分類:Thòi-vân Koet-kâ Kûng-yèn	Category:National parks of Taiwan
分類:Khiù-lui Yun-thung	Category:Ball games
分類:Ngiùn-hòng	Category:Banks
Fu̍k-vu	Service (economics)
分類:Kâ-thai-lò-nì-â	Category:Catalonia
Kap-kut-vùn	Oracle bone script
分類:Khien-không	Category:Health
模板:Lang-pl	Template:Lang-pl
Trojany	Trojany, Masovian Voivodeship
分類:Pâ-pí-lùn-ngìn	Category:Babylonian people
Yîn-fà Sû-yen	Ying Wa College
分類:Â-chû koet-kâ	Category:Countries in Asia
分類:Mî-chû koet-kâ	Category:Countries in the Americas
分類:Yùn-lìm-yen	Category:Yunlin County
分類:Ngièn-lóng-khî	Category:Yuen Long District
分類:Ngì-làn-yen	Category:Yilan County, Taiwan
分類:Yù-tsiâm-vong-khî	Category:Yau Tsim Mong District
分類:Vòng-thai-siên-khî	Category:Wong Tai Sin District
模板:Chûng-fà Mìn-chhu̍k	Template:Ethnic groups in China
模板:User nan-2	Template:User nan-2
模板:User cdo	Template:User cdo
模板:MLT	Template:MLT
模板:Lang-roa	Template:Lang-roa
模板:User zh-classical-2	Template:User lzh-2
分類:Vân-chái-khî	Category:Wan Chai District
分類:Hak-kâ	Category:Hakka
分類:Kûng-yèn	Category:Parks
分類:Thòi-vân Ngiùn-hòng	Category:Banks of Taiwan
分類:Chûng-sî-khî (Hiông-kóng)	Category:Central and Western District, Hong Kong
分類:Kâ-ngi-yen	Category:Chiayi County
分類:Sùn-fàn Hì-thúng	Category:Circulatory system
分類:Tûng-khî (Hiông-kóng)	Category:Eastern District, Hong Kong
分類:Thòi-vân ngièn-tshu-mìn ngî-ngièn	Category:Formosan languages
分類:Nàm-Â Thi-lî	Category:Geography of South Asia
分類:Si-chhòng Thi-lî	Category:Geography of Tibet
分類:Hak-kâ Vùn-fa	Category:Hakka culture
分類:Hak-kâ-ngî	Category:Hakka Chinese
模板:Lts	Template:Lts
分類:Hiông-kóng-tó	Category:Hong Kong Island
分類:Sîn-tsuk-yen	Category:Hsinchu County
分類:Fâ-lièn-yen	Category:Hualien County
分類:Nui-mùng-kú Tshṳ-tshṳ-khî	Category:Inner Mongolia
分類:Koet-tsi kîn-tsi tsû-tsṳt	Category:International economic organizations
分類:Lì-tó-khî	Category:Islands District
分類:Kî-lùng-sṳ	Category:Keelung
分類:Kiú-liùng-sàng-khî	Category:Kowloon City District
分類:Khwûi-tshiâng-khî	Category:Kwai Tsing District
分類:Kôn-thòng-khî	Category:Kwun Tong District
分類:Lâ-tên Mî-chû	Category:Latin America
分類:Chúng-chhu̍k	Category:Race (human classification)
分類:Mèu-li̍t-yen	Category:Miaoli County
分類:Mîn-ngî	Category:Min Chinese
分類:Hiông-kóng Sân-Fûng	Category:Mountains, peaks and hills of Hong Kong
分類:Chûng-fà Mìn-koet	Category:Republic of China
分類:Nàm-thèu-yen	Category:Nantou County
分類:Sîn-kie	Category:New Territories
分類:Pet-khî (Hiông-kóng)	Category:North District, Hong Kong
分類:Sî-kung-khî	Category:Sai Kung District
分類:Sâ-thièn-khî	Category:Sha Tin District
分類:Siak-khiet-kau	Category:Sikhism
分類:Sa-fi Mìn-tsú Tsú-ngi	Category:Social democracy
分類:Phìn-tûng-yen	Category:Pingtung County
模板:BEL	Template:BEL
分類:Nàm-khî (Hiông-kóng)	Category:Southern District, Hong Kong
分類:Kú-thoi chhu̍k-khiùn	Category:Ancient peoples
分類:Vùi-sṳ̂-khà-sén	Category:Province of Huesca
分類:Thap-là-kô-na̍p-sén	Category:Province of Tarragona
分類:Pâ-set-lò-nâ-sén	Category:Province of Barcelona
分類:Pâ-lùn-sî-â-sén	Category:Province of Valencia
分類:Chûng-kau-ho̍k	Category:Study of religion
分類:Thai-pu-khî	Category:Tai Po District
分類:Thòi-tûng-yen	Category:Taitung County
分類:Thòi-vàn Ngièn-chhu-mìn	Category:Taiwanese aborigines
分類:Thò-yèn-yen	Category:Taoyuan City
分類:User hak	Category:User hak
分類:Thien-fa	Category:Telephony
模板:TPE	Template:TPE
分類:Ngân-set	Category:Color
分類:Tshiên-vân-khî	Category:Tsuen Wan District
分類:Thûn-mùn-khî	Category:Tuen Mun District
分類:Â-là-kung	Category:Aragon
分類:User cdo	Category:User cdo
分類:User zh-min-dong-N	Category:User cdo-N
分類:User hak-1	Category:User hak-1
分類:User hak-3	Category:User hak-3
分類:User hak-4	Category:User hak-4
分類:User hak-N	Category:User hak-N
分類:Chông-fa-yen	Category:Changhua County
分類:Tseu-mìn	Category:Lighting
分類:Phòng-châ-phú	Category:Punjab
分類:Phàng-fù-yen	Category:Penghu County
分類:Hak-kâ-ngìn	Category:Hakka people
模板:Chûng-fà Mìn-koet Hàng-chṳn Khî-va̍k	Template:Administrative divisions of Taiwan
分類:Lie̍t-yî-tha̍t-sén	Category:Province of Lleida
甲型流感病毒H7N9亞型	Influenza A virus subtype H7N9
分類:User lzh	Category:User lzh
分類:Sat-là-kô-sat-sén	Category:Province of Zaragoza
模板:HUN	Template:HUN
模板:Yin-thu-nì-sî-â	Template:Provinces of Indonesia
分類:User hak-2	Category:User hak-2
Vòng-phûng	Wasp
模板:Kóng-sî Hàng-chṳn Khî-va̍k	Template:Guangxi
模板:Kóng-tûng Hàng-chṳn Khî-va̍k	Template:Guangdong
分類:User en-1	Category:User en-1
分類:User de-1	Category:User de-1
模板:Thòi-pet-sṳ	Template:TaipeiDistricts
Liû-khiû Khiùn-tó	Ryukyu Islands
模板:User ru-3	Template:User ru-3
Thòi-23-sien	Provincial Highway 23 (Taiwan)
模板:Phìn-tûng-yen	Template:Taiwan Pingtung divisions
模板:Ngì-làn-yen	Template:Taiwan Yilan divisions
模板:User nl-3	Template:User nl-3
模板:Sîn-pet-sṳ	Template:New Taipei divisions
模板:Yùn-lìm-yen	Template:Taiwan Yunlin divisions
模板:Si-chhôn Hàng-chṳn Khî-va̍k	Template:Sichuan
模板:Nàm-thèu-yen	Template:Taiwan Nantou divisions
模板:Fâ-lièn-yen	Template:Taiwan Hualien divisions
模板:MTR	Template:MTR
模板:Kâ-ngi-yen	Template:Taiwan Chiayi divisions
模板:Thòi-chûng-sṳ	Template:TaichungDistricts
模板:Sîn-tsuk-yen	Template:Taiwan Hsinchu divisions
模板:Chông-fa-yen	Template:Taiwan Changhua divisions
模板:Thò-yèn-yen	Template:Taiwan Taoyuan divisions
模板:Mèu-li̍t-yen	Template:Taiwan Miaoli divisions
模板:Thòi-nàm-yen	Template:TainanDistricts
模板:Thòi-tûng-yen	Template:Taiwan Taitung divisions
Fi-chiu Thai-â-vân Kîn-tsi Kî-su̍t Khôi-fat-khî	Huizhou Daya Bay Economic and Technological Development Zone
Sin-Kóng Chûng-sîm (Hiông-kóng)	Silvercord
2013-ngièn Lù-sân Thi-chṳ́n	2013 Lushan earthquake
Yòng-ya̍p-é	Butterfly
Chûng-koet Chhèu-thoi	Dynasties in Chinese history
模板:Documentation/end box	Template:Documentation/end box
Ngiên-kiu-só	Graduate school
模板:User hak-2	Template:User zh-hakka-2
Hak-ngî Sṳn-kîn: Hien-thoi Thòi-vân Hak-ngî Yi̍t-pún	Hakka Bible: Today's Taiwan Hakka Version
模板:Style/IPA	Template:Style/IPA
模板:Style/yid	Template:Style/yid
Lì Li̍t-kî	Rudolf Lechler
模板:Ping	Template:Reply to
IPhone 5S	IPhone 5S
IPhone 5C	IPhone 5C
Sûng-kú Lô-siên	Nucleic acid double helix
Yun Hyon-seok	Yun Hyon-seok
特殊:最近更改	Special:RecentChanges
模組:HtmlBuilder	Module:HtmlBuilder
模組:Navbar	Module:Navbar
模組:Navbox	Module:Navbox
模板:台灣語言	Template:Languages of Taiwan
Phû Lû-sṳ	William N. Brewster
Siak-pak-tshu̍k	Xibo
分類:Yit-chhùng	Category:Beneficial insects
馬來西亞航空17號班機空難	Malaysia Airlines Flight 17
Khóa Vùn-chet	Ko Wen-je
Hîn-fa Phìn-fa-sṳ	Hinghwa Romanized
Kien-nèn Lò-mâ-sṳ	Kienning Colloquial Romanized
