Afrika	Africa
Dalibor Šamšal	Dalibor Šamšal
Oštroglava gušterica	Sharp-snouted rock lizard
Zagora	Zagora (Croatia)
Damakawa jezik	Damakawa language
Ned Flanders	Ned Flanders
Damara (narod)	Damara people
Graf (prezime)	Graf (surname)
Jonatan	Jonathan (name)
Damir Martin	Damir Martin
Damir Polančec	Damir Polančec
Damir Škaro	Damir Škaro
Dan (razdvojba)	Dan
Stadion Dan Păltinişanu	Stadionul Dan Păltinișanu
Papa Julije	Pope Julius
Papa Kalist	Pope Callixtus
Papa Viktor	Pope Victor
Papa Aleksandar	Pope Alexander
Papa Stjepan	Pope Stephen
Papa Marcel	Pope Marcellus
Papa Feliks	Pope Felix
Papa Nikola	Pope Nicholas
Papa Bonifacije	Pope Boniface
Papa Pelagije	Pope Pelagius
Dancing in the Dark (pjesma Brucea Springsteena)	Dancing in the Dark (Bruce Springsteen song)
Love?	Love?
Lucije Kasije Longin	Lucius Cassius Longinus
Ludditi	Luddite
Lukavica (razdvojba)	Lukavica
Luna 1	Luna 1
Perim	Perim
Bitka kod Beneventa	Battle of Beneventum (275 BC)
Lančana reakcija	Chain reaction
Mantineja	Mantineia
Utrka s bikovima	Running of the Bulls
Ladislav	Ladislav
HC Dinamo Moskva	HC Dynamo Moscow
Pobuna na brodu Bounty (razdvojba)	Mutiny on the Bounty (disambiguation)
Čanski jezik	Laz language
Ljusnan	Ljusnan
Puder	Face powder
Industrijska špijunaža	Industrial espionage
Licej	Lyceum (Classical)
M60 (razdvojba)	M60
Čudnovati morski štakor	Rabbit fish
Naponski električni izvor	Voltage source
San Juan (rijeka u Nikaragvi)	San Juan River (Nicaragua)
Upravna podjela Nižnjenovgorodske oblasti	Administrative divisions of Nizhny Novgorod Oblast
Madrid Masters	Madrid Open (tennis)
Sardinija radio teleskop	Sardinia Radio Telescope
King's Quest	King's Quest
Alenia C-27J Spartan	Alenia C-27J Spartan
Huichol	Huichol people
Tripiljska kultura	Cucuteni-Trypillian culture
Daniel Sarmiento	Daniel Sarmiento Melián
Klub hokeja na ledu Team Zagreb	Team Zagreb
Suhoj Su-11	Sukhoi Su-11
Sindrom suhog oka	Keratoconjunctivitis sicca
Fender Jazzmaster	Fender Jazzmaster
Dodatak:Abecedni popis naselja u Republici Mađarskoj/N	List of populated places in Hungary (N)
Dodatak:Abecedni popis naselja u Republici Mađarskoj/Ö	List of populated places in Hungary (Ö–Ő)
Dodatak:Abecedni popis naselja u Republici Mađarskoj/Ü	List of populated places in Hungary (Ü–Ű)
Dodatak:Abecedni popis naselja u Republici Mađarskoj/Zs	List of populated places in Hungary (Zs)
Nacionalni park Triglav	Triglav National Park
Polutetivni mišić	Semitendinosus muscle
Klivija	Clivia
Mihajlovo	Mihajlovo
Dodatak:Popis nastupa za hrvatsku nogometnu reprezentaciju	List of Croatia international footballers
Knarr	Knarr
MODO Hockey	Modo Hockey
Drvni plin	Wood gas
Maharađa	Maharaja
Glazbeno pretraživanje	Music information retrieval
Butan	Butan
Embraer EMB 120 Brasilia	Embraer EMB 120 Brasilia
Ngāti Mamoe	Kāti Mamoe
Dodatak:Diskografija Ludacrisa	Ludacris discography
Nacionalni park Lassen Volcanic	Lassen Volcanic National Park
Minimalni polinom	Minimal polynomial (linear algebra)
Los caprichos	Caprichos
Armensko Kraljevstvo	Kingdom of Armenia
Major League Baseball	Major League Baseball
Zluradost	Schadenfreude
Strujni električni izvor	Current source
Majurec	Majurec
Nacionalni park North Cascades	North Cascades National Park
Makemake	Makemake (disambiguation)
Germanizam	Germanism (linguistics)
Slikovni međuspremnik	Framebuffer
Melena	Melena
Makrobiotika	Macrobiotic diet
Select (SQL)	Select (SQL)
Latinsko jedro	Lateen
Malcolm Wilson	Malcolm Wilson (rally driver)
Mali Bukovec	Mali Bukovec
Mali Raven	Mali Raven
Danko Marinelli	Danko Marinelli
Mamertinci	Mamertines
Kule u zraku	The Girl Who Kicked the Hornets' Nest
Diskontna stopa	Bank rate
Widmanstättenove figure	Widmanstätten pattern
Utrke dvokolica	Chariot racing
Stvaranje znanja	Knowledge building
MDNA Tour	The MDNA Tour
Hirokin	Hyrrokkin
FK Jedinstvo Bijelo Polje	FK Jedinstvo Bijelo Polje
Dvorac Pejačević u Virovitici	Pejačević Castle in Virovitica
Rak bubrega	Renal cell carcinoma
Srpska demokratska stranka (Bosna i Hercegovina)	Serb Democratic Party (Bosnia and Herzegovina)
Linearni motor	Linear motor
Sick Puppies	Sick Puppies
Nielo	Niello
Heksagram	Hexagram
Diskografija Ke$he	Kesha discography
Rehab (Rihanna)	Rehab (Rihanna song)
Proklo (spartanski kralj)	Procles
Arena "Filip II. Makedonski"	Philip II Arena
Lucky Star	Lucky Star (Madonna song)
Duamutef	Duamutef
Irački Turkmeni	Iraqi Turkmens
One (U2)	One (U2 song)
Ma'adim Vallis	Ma'adim Vallis
Prošireni Backus-Naurov oblik	Extended Backus–Naur Form
Doodle Jump	Doodle Jump
Zračna luka Sana'a	Sana'a International Airport
Malvazija	Malvasia
Money for Nothing	Money for Nothing (song)
Mark IX (tenk)	Mark IX tank
Daouda Sow	Daouda Sow
Cipal putnik	Thicklip grey mullet
Piva	Piva (river)
Bija baja buf	Hickory Dickory Dock (novel)
Bitka kod Edese	Battle of Edessa
Ike & Tina Turner	Ike & Tina Turner
Kod bijelog konja	The Pale Horse
Markovac Križevački	Markovac Križevački
Arheološko nalazište Kuk	Kuk Swamp
Stara Havana	Old Havana
Zec gljiva	Grifola frondosa
Exposition Universelle, Pariz 1878.	Exposition Universelle (1878)
Drvenik Veli	Drvenik Veli
Darcy Tucker	Darcy Tucker
Glazbena nagrada Léonie Sonning	Léonie Sonning Music Prize
The Final Countdown (pjesma)	The Final Countdown (song)
Regija Sofia	Sofia Region
Dardo	Dardo IFV
Thou	Thousandth of an inch
Hatebreeder	Hatebreeder
Daria	Daria
Martijanec	Martijanec
Dario Damjanović	Dario Damjanović
Nesreća nevinih	Ordeal by Innocence
Mossi	Mossi people
Dark Adrenaline	Dark Adrenaline
Dark Ages	Dark Ages (album)
Toyota Center (Houston)	Toyota Center
Rugovska klisura	Rugova Canyon
Krivo skretanje 2	Wrong Turn 2: Dead End
Neretvanska kneževina	Narentines
Kreisiraadio	Kreisiraadio
Stadion Pod Goricom	Podgorica City Stadium
Reli Meksiko	Rally Mexico
Egzorcist 2: Heretik	Exorcist II: The Heretic
Darko Maletić	Darko Maletić
Darko Stanić	Darko Stanić
Masaryk	Masaryk
Matematička logika	Mathematical logic
Darwinov dan	Darwin Day
Evanđelje po Mateju (1964.)	The Gospel According to St. Matthew (film)
Stvarna alegorija	The Painter's Studio
Hesquiaht	Hesquiaht First Nation
Čovjek u smeđem odijelu	The Man in the Brown Suit
Estádio Cidade de Barcelos	Estádio Cidade de Barcelos
Dodatak:Popis zračnih luka u Srbiji	List of airports and airstrips in Serbia
Kraj vjere	The End of Faith
Predmetno indeksiranje	Subject indexing
Stjepan Božić	Stjepan Božić
NGC 7538	NGC 7538
Sjećanje, Tuga i Trn	Memory, Sorrow, and Thorn
He-Man i She-Ra: Tajna mača	The Secret of the Sword
Pismo (1940.)	The Letter (1940 film)
Markus Toivonen	Markus Toivonen
Charlie Brown	Charlie Brown
Dunaj	Dunaj
Pierce the Veil	Pierce the Veil
Na obali rijeke (1986.)	River's Edge
Kivi	Kivi
Zračna luka Trabzon	Trabzon Airport
Brod luđaka	Ship of Fools (satire)
Čamac za spašavanje (film)	Lifeboat (film)
Šifra Nemesis	Nemesis (Christie novel)
Ohridska arhiepiskopija (razdvojba)	Ohrid Archbishopric
Buzău	Buzău (disambiguation)
Digitalni ugljik	Altered Carbon
Velebit (razdvojba)	Velebit (disambiguation)
Napa	Napa
Bihor	Bihor
Palilula	Palilula
Deseta žrtva	The 10th Victim
Piran (razdvojba)	Piran (disambiguation)
Dassault Communauté	Dassault Communauté
Dassault Falcon 10	Dassault Falcon 10
Staro Selo	Staro Selo
Dassault Falcon 7X	Dassault Falcon 7X
Ravna	Ravna
Dassault Flamant	Dassault MD 315 Flamant
Dassault Hirondelle	Dassault Hirondelle
Dassault Étendard II	Dassault Étendard II
Rođenje Venere	The Birth of Venus
Varvara	Varvara
Kosa (razdvojba)	Kosa (disambiguation)
Toplica	Toplica
Tijek podataka	Data stream
Šeikat Datina	Dathina
Planinica	Planinica
Dinamička izdržljivost	Fatigue limit
Produktivnost	Productivity (disambiguation)
Liskovac	Liskovac
Blagaj	Blagaj (disambiguation)
Velino Selo	Velino Selo
Ratkovići	Ratkovići
Prijevor	Prijevor
Osredak	Osredak
Popovići	Popovići
Kotezi	Kotezi
Zukići	Zukići
Gredice	Gredice
Gornji Lukavac	Gornji Lukavac
Otoka	Otoka
Dubrave	Dubrave
Brđani	Brđani
Glinica	Glinica
Glavica	Glavica
FK Sloga	FK Sloga
Josipdol	Josipdol
Borac	FK Borac
Vukovići	Vukovići
Trusina	Trusina
Vojkovići	Vojkovići
Odlučivost	Decidability
FK Željezničar (razdvojba)	FK Željezničar (disambiguation)
FK Sloboda	FK Sloboda
Hrvatske oružane snage (razdvojba)	Croatian Armed Forces (disambiguation)
David (razdvojba)	David (disambiguation)
FK Rudar	FK Rudar
Salamina	Salamina
Podgredina	Podgredina
Poda	Poda
Diskografija Davida Bowiea	David Bowie discography
Muškarci koji mrze žene (razdvojba)	The Girl with the Dragon Tattoo (disambiguation)
David Cullen (hokejaš)	David Cullen (ice hockey)
Mande (razdvojba)	Mande
Koncil u Arlesu	Synod of Arles
David Graeber	David Graeber
Gornja mrtva točka (mehanika)	Dead centre
David Jones	David Jones (ice hockey)
Medina (razdvojba)	Medina (disambiguation)
Sfera (razdvojba)	Sfera
Merlin (serija)	Merlin (TV series)
David Poisson	David Poisson (alpine skier)
David Proval	David Proval
Dan državnosti (razdvojba)	Statehood Day
Vrh	Vrh
David Rodman	David Rodman
Mi Plan	Mi Plan
Ovčar	Ovcharka
Europska Unija protiv Microsofta	Microsoft Corp v Commission
Protonotar	Prothonotary
Kumanska biskupija	Roman Catholic Diocese of Cumania
David Šain	David Šain
Miroslav	Miroslav of Croatia
Julijanska godina	Julian year
Missouri (razdvojba)	Missouri (disambiguation)
Mississippi (razdvojba)	Mississippi (disambiguation)
Winnipeg (razdvojba)	Winnipeg (disambiguation)
Davor Jozić	Davor Jozić
Davor Dominiković	Davor Dominiković
Davor Landeka	Davor Landeka
Davorin Jenko	Davorin Jenko
Tapan	Davul
Karlistički ratovi	Carlist Wars
Idiot (razdvojba)	Idiot (disambiguation)
Dava (rijeka)	Dawa River
Most (razdvojba)	Most
Piaroa	Piaroa people
Fanconijev sindrom	Fanconi syndrome
Rezultati predizbora za predsjedničku nominaciju u Demokratskoj stranci 2008.	Results of the 2008 Democratic Party presidential primaries
DeCSS	DeCSS
Ikoma	Ikoma
Amfibija	Amphibian (disambiguation)
Rezidencija	Residenz
Presjek (razdvojba)	Intersection (disambiguation)
Venera (razdvojba)	Venera (disambiguation)
De finibus bonorum et malorum	De finibus bonorum et malorum
Deal or No Deal	Deal or No Deal (album)
Dear Jessie	Dear Jessie
Death 'n' roll	Death 'n' roll
Palača kulture	Palace of Culture
Debre Berhan	Debre Berhan
Decapitated	Decapitated (band)
Hummels Wharf, Pennsylvania	Hummels Wharf, Pennsylvania
Diskografija sastava Deep Purple	Deep Purple discography
Edenbridge	Edenbridge
Defleshed	Defleshed
Defoid jezici	Defoid languages
Kaiyuhkhotana	Deg Hit'an
Defetizam	Defeatism
Degehabur	Degehabur
Dejan Judež	Dejan Judež
Dejan Lazić	Dejan Lazić
Zapadna Papua	West Papua
Deklaracija (računarstvo)	Declaration (computer programming)
Kabel	Kabel
Šamelik	Sármellék
Izbavi nas od zla (2006.)	Deliver Us from Evil (2006 film)
Satumaz	Szatymaz
Carica Xu Pingjun	Empress Xu Pingjun
Apolonijeva mreža	Apollonian gasket
Tuvalu (razdvojba)	Tuvalu (disambiguation)
Neamţ	Neamț
Cebuano	Cebuano
Centralna banka Bosne i Hercegovine	Central Bank of Bosnia and Herzegovina
Otimaš	Öttömös
Nudelman-Rihter NR-30	Nudelman-Rikhter NR-30
Sirač	Sirač
Skrad	Skrad
Delta (razdvojba)	Delta
Wolio jezik	Wolio language
Demanufacture	Demanufacture
Čiv	Piliscsév
Šumlinga	Vértessomló
Taran	Tarján, Hungary
Biduš	Rózsafa
Krv Kristova	Blood of Christ
Demilitarizacija	Demilitarisation
Njunj	Úny
Sol-fa	Sol-fa (album)
Vaterpolo na Azijskim igrama 1951.	Water polo at the 1951 Asian Games
Stanovništvo Eritreje	Demographics of Eritrea
Ambulance (računalni virus)	Ambulance (computer virus)
Yu-Gi-Oh! Dvoboj Čudovišta	Yu-Gi-Oh! Duel Monsters
Demokratska opozicija Slovenije	Democratic Opposition of Slovenia
Demokratska opozicija Srbije	Democratic Opposition of Serbia
Chaotic	Britney & Kevin: Chaotic (EP)
Somogytúr	Somogytúr
Sekani	Sekani
Dogrib	Tłı̨chǫ
Democid	Democide
Soba 101	Room 101
Poniznost	Humility
Visz	Visz
Distribuirani nadzor inačica	Distributed revision control
Tanaina	Dena'ina people
Torysa	Torysa (river)
Zračna luka Šamelik	Hévíz–Balaton Airport
Svilojevo	Svilojevo
Denigomodu	Denigomodu District
Crash Landing	Crash Landing (Jimi Hendrix album)
Dodatak:Popis stranih nogometaša u La Ligi	List of foreign La Liga players
Pogányszentpéter	Pogányszentpéter
Mongoli	Mongols in China
The Doors in Concert	In Concert (The Doors album)
Titan II	LGM-25C Titan II
Denis Šefik	Denis Šefik
To Whom It May Concern	To Whom It May Concern (Bee Gees album)
Still Waters	Still Waters (Bee Gees album)
ŽRK Budućnost	ŽRK Budućnost Podgorica
Zračna luka Bušeher	Bushehr Airport
Per aspera ad astra	Per aspera ad astra
Sinusno ravnalo	Sine bar
Sinni	Sinni (river)
Spomenik Neznanom junaku	Monument to the Unknown Hero
Svjetsko prvenstvo u rukometu - Katar 2015.	2015 World Men's Handball Championship
Spomenik žrtvama komunizma u Washingtonu	Victims of Communism Memorial
The Red Light District	The Red Light District
Proces suradnje u jugoistočnoj Europi	South-East European Cooperation Process
Nuklearna elektrana Paks	Paks Nuclear Power Plant
The Complete Works	The Complete Works (Queen album)
Protocetus	Protocetus
Railteam	Railteam
Teška snajperska puška RT-20	RT-20 (rifle)
Romansa (ljubav)	Romance (love)
Otpor	Otpor
Mu Arae b	Mu Arae b
Isaac Boakye	Isaac Boakye
Denotacijska semantika	Denotational semantics
Napuštanje nuklearne energije	Nuclear power phase-out
Gryllacrididae	Gryllacrididae
Kup Crne Gore u vaterpolu	Montenegrin Water Polo Cup
Kruna (valuta)	Crown (currency)
Podargus papuensis	Papuan frogmouth
Crvenovrati kolibrić	Rufous hummingbird
Srpski Miletić	Srpski Miletić
Novo Orahovo	Novo Orahovo
Turija (Srbobran, Srbija)	Turija (Srbobran)
Pakicetidae	Pakicetidae
Nedeterministički Turingov stroj	Non-deterministic Turing machine
Turbopauza	Turbopause
Niskoenergetska kuća	Low-energy house
Edessa, Mezopotamija	Edessa
Kristalna pećina u Meksiku	Cave of the Crystals
Opasne djevojke 2	Mean Girls 2
Vanjski vikar	Archpriest
VP Records	VP Records
Plavi orkestar	Plavi orkestar
Spartak Arena	Otkrytie Arena
Izbor za Miss Hrvatske	Miss Croatia
Golubovci	Golubovci
Bojni brodovi klase Littorio	Littorio-class battleship
Banatsko Novo Selo	Banatsko Novo Selo
Vanuatska kokošina	Vanuatu megapode
Trn u Božjem oku	The Mote in God's Eye
10201 Korado	10201 Korado
Malaita (provincija)	Malaita Province
Europsko juniorsko prvenstvo u nogometu 1978.	1978 UEFA European Under-21 Championship
Panonska Hrvatska (kneževina)	Pannonian Croatia
Christopher Robin	Christopher Robin
Hetin	Hetin
Svjetsko prvenstvo u reliju 1989.	1989 World Rally Championship season
Slankamenački Vinogradi	Slankamenački Vinogradi
San Giorgio in Alga	San Giorgio in Alga
Panonija (Bačka Topola, Srbija)	Panonija
Srbijanska vaterpolska reprezentacija	Serbia men's national water polo team
Alan Anderson	Alan Anderson (basketball)
Man (Obala Bjelokosti)	Man, Ivory Coast
Sunčanica	Heat illness
Rock Me	Rock Me (Riva song)
Greatest Hits (album Aerosmitha)	Greatest Hits (Aerosmith album)
Black Diamond (Washington)	Black Diamond, Washington
Anđeo i vrag	Más sabe el diablo
Hamiti	Hamitic
Kawasaki OH-1	Kawasaki OH-1
Carnation (Washington)	Carnation, Washington
Woodland (Washington)	Woodland, Washington
Svjetsko prvenstvo u reliju 2005.	2005 World Rally Championship season
Kalpak	Kalpak
Djelatnik plavog ovratnika	Blue-collar worker
VXI	VME eXtensions for Instrumentation
Poljani (pleme)	Polans
Probabilistički Turingov stroj	Probabilistic Turing machine
Charles Lasègue	Charles Lasègue
Katoličanstvo u Hrvata	Roman Catholicism in Croatia
Marikultura	Mariculture
Outta Here	Outta Here
Promet Crne Gore	Transport in Montenegro
Tamo daleko	There, Far Away
Slavica Đukić-Dejanović	Slavica Đukić Dejanović
Min (Deset kraljevstava)	Min (Ten Kingdoms)
Islamej	Islamey
Pustolov (1917.)	The Adventurer (1917 film)
IAI Searcher	IAI Searcher
Juriš lake konjice (razdvojba)	Charge of the Light Brigade (disambiguation)
MIL-STD-1553	MIL-STD-1553
Juǀʼhoan jezik	Juǀ'hoan dialect
Gorski liječnik (2008.)	Der Bergdoktor (2008)
Gorski vijenac	The Mountain Wreath
Trombeov zid	Trombe wall
SAR 21	SAR 21
Zapadna Tracija	Western Thrace
Hidraulički ležaj	Fluid bearing
Večernje novosti (dnevni list, Beograd)	Večernje novosti
Orlovat	Orlovat
Isao Sasaki	Isao Sasaki
Gaga'ifomauga	Gaga'ifomauga
Vaisigano	Vaisigano
Gaga'emauga	Gaga'emauga
Surogat	Surogat
Kraljevsko škotsko geografsko društvo	Royal Scottish Geographical Society
Huo Guang	Huo Guang
Ron Brown	Ron Brown (U.S. politician)
Gangsta Luv	Gangsta Luv
Kong Jia	Kong Jia
Veliki gnjurac	Great grebe
Suiren	Suiren
Sivi vunasti majmun	Gray woolly monkey
Onamo, 'namo!	Onamo, 'namo!
Rezijanski jezik	Resian dialect
What Kind of Fool (Heard All That Before)	What Kind of Fool (Heard All That Before)
Mang od Xije	Mang of Xia
Nikobarska kokošina	Nicobar megapode
Ljetna univerzijada 1975.	1975 Summer Universiade
Ljetna univerzijada 1989.	1989 Summer Universiade
Xie od Xije	Xie of Xia
Shu (država)	Shu (state)
Vittorio Miele	Vittorio Miele
Wuyue	Wuyue
Oceanijska prvenstva u rukometu	Oceania Handball Nations Cup
The Infinite Steve Vai: An Anthology	The Infinite Steve Vai: An Anthology
The Elusive Light and Sound, volume 1	The Elusive Light and Sound, Vol. 1
Retrogradna amnezija	Retrograde amnesia
You'll See	You'll See
Ivanovo (Pančevo, Srbija)	Ivanovo (Pančevo)
Most Samuela Becketta	Samuel Beckett Bridge
The Electric Joe Satriani: An Anthology	The Electric Joe Satriani: An Anthology
Zimska univerzijada 1960.	1960 Winter Universiade
Pentax K-x	Pentax K-x
Međunarodna nevladina organizacija	International non-governmental organization
Huiyuan (budist)	Huiyuan (Buddhist)
Allisson Lozz	Allisson Lozz
Podmornice klase Harushio	Harushio-class submarine
Geografija (Ptolomej)	Geography (Ptolemy)
Kapitalni brod	Capital ship
Baskervilski pas (2002.)	The Hound of the Baskervilles (2002 film)
Gonič smrti	The Hound of Death
Akutni laringitis	Laryngitis
Trofej prvaka (hokej na travi)	Hockey Champions Trophy
Računalno potpomognuto učenje jezika	Computer-assisted language learning
Zlatar Bistrica	Zlatar Bistrica
Namco Bandai Games	Bandai Namco Games
Novi Golubovec	Novi Golubovec
Petrovsko	Petrovsko
Selnica	Selnica, Međimurje County
Radoboj	Radoboj
Sveti Križ Začretje	Sveti Križ Začretje
Sveti Juraj na Bregu	Sveti Juraj na Bregu
Nosač zrakoplova Minas Gerais	Brazilian aircraft carrier Minas Gerais
Kohlbergova teorija moralnog razvoja	Lawrence Kohlberg's stages of moral development
Maruševec	Maruševec
You Can't Do That on Stage Anymore, Vol. 6	You Can't Do That on Stage Anymore, Vol. 6
Trnovec Bartolovečki	Trnovec Bartolovečki
You Can't Do That on Stage Anymore, Vol. 5	You Can't Do That on Stage Anymore, Vol. 5
Lukićevo	Lukićevo
Dian Cecht	Dian Cecht
Car Xuanwu od Sjevernog Weija	Emperor Xuanwu of Northern Wei
Gao od Južnog Qija	Emperor Gao of Southern Qi
Zhong Kang	Zhong Kang
Xiang od Xije	Xiang of Xia
Kubanci	Cubans
Hijerarhija Katoličke crkve	Hierarchy of the Catholic Church
Nagware	Nagware
Juanmouski čovjek	Yuanmou Man
Predsjednik Vlade Republike Hrvatske	Prime Minister of Croatia
Berdiš	Bardiche
Zima jednog lava (1968.)	The Lion in Winter (1968 film)
Otkriće kemijskih elemenata	Timeline of chemical element discoveries
Aciklički deterministički konačni automat	Directed acyclic graph
Podmornice klase Oyashio	Oyashio-class submarine
Múra	Mura people
Dodatak:Popis naseljenih otoka u Hrvatskoj	List of inhabited islands of Croatia
